Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,Transaction Successful,,2024-03-05 15:42:55,2024-03-05 15:43:00,5.906s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:43:00,2024-03-05 15:43:01,0.093s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Reference ID""]), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:43:01,2024-03-05 15:43:01,0.139s,PASSED
"reference_id = getText(findTestObject(""Market Order Page/android.widget.TextView - Reference ID""), 5, CONTINUE_ON_FAILURE)",,Get ReferenceID,,2024-03-05 15:43:01,2024-03-05 15:43:01,0.086s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""MYR "" + roundedNumber2]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:43:01,2024-03-05 15:43:01,0.135s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:43:01,2024-03-05 15:43:01,0.096s,PASSED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-03-05 15:43:01,2024-03-05 15:43:01,0.447s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:43:01,2024-03-05 15:43:02,0.144s,PASSED
delay(10),,,,2024-03-05 15:43:02,2024-03-05 15:43:12,10.030s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Exchange""]), 5, CONTINUE_ON_FAILURE)",,Wait for Share Receipt to show,,2024-03-05 15:43:12,2024-03-05 15:43:12,0.191s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Completed""]), 5, CONTINUE_ON_FAILURE)",,Receipt show successful,,2024-03-05 15:43:12,2024-03-05 15:43:12,0.079s,PASSED
takeScreenshot(),,,,2024-03-05 15:43:12,2024-03-05 15:43:12,0.426s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""From account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:43:12,2024-03-05 15:43:12,0.107s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (USD)

9000 0002 1160""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:43:12,2024-03-05 15:43:18,5.115s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""To account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:43:18,2024-03-05 15:43:18,0.111s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (MYR)

9000 0002 1160""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:43:18,2024-03-05 15:43:23,5.066s,FAILED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-03-05 15:43:23,2024-03-05 15:43:29,6.715s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":Conversion_Fee]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:43:29,2024-03-05 15:43:30,0.139s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""MYR "" + roundedNumber2]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:43:30,2024-03-05 15:43:30,0.072s,PASSED
takeScreenshot(),,,,2024-03-05 15:43:30,2024-03-05 15:43:30,0.387s,PASSED
"tap(findTestObject(""Market Order Page/android.widget.ImageViewBack_Button""), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:43:30,2024-03-05 15:43:30,0.115s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:43:30,2024-03-05 15:43:31,1.090s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:43:31,2024-03-05 15:43:31,0.090s,PASSED
takeScreenshot(),,,,2024-03-05 15:43:31,2024-03-05 15:43:32,0.375s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:43:32,2024-03-05 15:43:32,0.124s,PASSED
,,,,,,,
Test Cases/RETAILFX-SOW2 Market Order/Entry Point - Quick Action/SOW2 - Change Currency Country From and country to in Confirmation page,,,,2024-03-05 15:43:32,2024-03-05 15:47:41,4m - 9.548s,FAILED
"startExistingApplication(""com.maybank2u.life.uat"")",,,,2024-03-05 15:43:32,2024-03-05 15:43:39,6.754s,PASSED
delay(15),,,,2024-03-05 15:43:39,2024-03-05 15:43:54,15.021s,PASSED
a = 8,,,,2024-03-05 15:43:54,2024-03-05 15:43:54,0.001s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":findTestData(""Username_Password"").getValue(""G1A_Account_No"", a)]), 0, CONTINUE_ON_FAILURE)",,Select G1A Account,,2024-03-05 15:43:54,2024-03-05 15:43:55,0.598s,PASSED
delay(15),,,,2024-03-05 15:43:55,2024-03-05 15:44:10,15.013s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Convert Currency""]), 0, CONTINUE_ON_FAILURE)",,Tap on Convert Currency,,2024-03-05 15:44:10,2024-03-05 15:44:10,0.175s,PASSED
"checkLinkedDevice = Validation.checkElementExists(""Object Repository/Market Order Page/android.widget.TextView - Enter your password"")",,Check for the 1st Login,,2024-03-05 15:44:10,2024-03-05 15:44:40,30.101s,PASSED
if (checkLinkedDevice == true),,Check is there is password page,,2024-03-05 15:44:40,2024-03-05 15:44:40,0.002s,PASSED
else,,,,2024-03-05 15:44:40,2024-03-05 15:44:40,0.001s,PASSED
delay(15),,,,2024-03-05 15:44:40,2024-03-05 15:44:55,15.016s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.TextView _EditText""), 0, CONTINUE_ON_FAILURE)",,Tap on the Im converting,,2024-03-05 15:44:55,2024-03-05 15:44:55,0.193s,PASSED
delay(15),,,,2024-03-05 15:44:55,2024-03-05 15:45:10,15.019s,PASSED
"digits = ""5000""",,,,2024-03-05 15:45:10,2024-03-05 15:45:10,0.001s,PASSED
Currency_Calculator.Currency_Numpad(digits),,,,2024-03-05 15:45:10,2024-03-05 15:45:14,4.153s,PASSED
"utilities.Mobile_Keywords.sow2market_orderdropdown(""USD"", ""USD - US Dollar"")",,Select GBP,,2024-03-05 15:45:14,2024-03-05 15:45:18,3.777s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Exchange rate""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:18,2024-03-05 15:45:19,0.924s,PASSED
"currency_TextMsg = getText(findTestObject(""General/android.widget.TextView _Conversion""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:19,2024-03-05 15:45:19,0.099s,PASSED
"println(""This is"" + currency_TextMsg)",,,,2024-03-05 15:45:19,2024-03-05 15:45:19,0.002s,PASSED
"currency_TextMsg = currency_TextMsg.replace(""USD 1 = MYR "", """")",,,,2024-03-05 15:45:19,2024-03-05 15:45:19,0.000s,PASSED
forex = Double.valueOf(currency_TextMsg),,,,2024-03-05 15:45:19,2024-03-05 15:45:19,0.000s,PASSED
forex1 = 50.00 / forex,,,,2024-03-05 15:45:19,2024-03-05 15:45:19,0.001s,PASSED
decimalFormat = new java.text.DecimalFormat(#0.00),,,,2024-03-05 15:45:19,2024-03-05 15:45:19,0.000s,PASSED
roundedNumber = decimalFormat.format(forex1),,,,2024-03-05 15:45:19,2024-03-05 15:45:19,0.000s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Conversion fee""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:19,2024-03-05 15:45:19,0.082s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Total to pay""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:19,2024-03-05 15:45:19,0.077s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""MYR 50.00""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:19,2024-03-05 15:45:25,6.064s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount to receive""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:25,2024-03-05 15:45:25,0.112s,PASSED
"verifyElementExist(findTestObject(""General/android.widget.EditText _AmountReceived"", [""text"":roundedNumber]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:25,2024-03-05 15:45:31,5.463s,FAILED
takeScreenshot(),,,,2024-03-05 15:45:31,2024-03-05 15:45:31,0.477s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Next""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:31,2024-03-05 15:45:33,1.499s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 2 of 2""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:33,2024-03-05 15:45:34,1.406s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 2 of 2""]), 5, CONTINUE_ON_FAILURE)",,Verify Account Selection Page,,2024-03-05 15:45:34,2024-03-05 15:45:34,0.105s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD/MYR""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:34,2024-03-05 15:45:35,0.075s,PASSED
"verifyElementExist(findTestObject(""android.widget.TextView - Im converting""), 0, CONTINUE_ON_FAILURE)",,Verify Im coverting,,2024-03-05 15:45:35,2024-03-05 15:45:35,0.104s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""MYR 50.00""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:35,2024-03-05 15:45:35,0.088s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer from""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:35,2024-03-05 15:45:35,0.075s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer to""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:35,2024-03-05 15:45:35,0.081s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-03-05 15:45:35,2024-03-05 15:45:42,6.655s,PASSED
takeScreenshot(),,,,2024-03-05 15:45:42,2024-03-05 15:45:42,0.441s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Get Quote""]), 5, CONTINUE_ON_FAILURE)",,Tap to get qoute,,2024-03-05 15:45:42,2024-03-05 15:45:42,0.139s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Confirmation""]), 5, CONTINUE_ON_FAILURE)",,Wait for confirmation page to show,,2024-03-05 15:45:42,2024-03-05 15:45:44,1.624s,PASSED
"currency_TextMsg2 = getText(findTestObject(""General/android.widget.TextView _Conversion""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:44,2024-03-05 15:45:44,0.107s,PASSED
"roundedNumber2 = Validation.staffConvertUSDToMYR(currency_TextMsg2, 50.00)",,,,2024-03-05 15:45:44,2024-03-05 15:45:44,0.002s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer from""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:44,2024-03-05 15:45:44,0.091s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (MYR)""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:44,2024-03-05 15:45:44,0.087s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer to""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:44,2024-03-05 15:45:44,0.094s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (USD)""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:44,2024-03-05 15:45:44,0.144s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount to receive""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:44,2024-03-05 15:45:45,0.679s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber2]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:45,2024-03-05 15:45:45,0.110s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:45,2024-03-05 15:45:45,0.076s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:45,2024-03-05 15:45:45,0.079s,PASSED
"tap(findTestObject(""SOW2-Market Order/Confirmation/Currency_Change""), 0, CONTINUE_ON_FAILURE)",,Tap on Currency,,2024-03-05 15:45:45,2024-03-05 15:45:46,0.754s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 1 of 2""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:45:46,2024-03-05 15:45:47,1.427s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 1 of 2""]), 5, CONTINUE_ON_FAILURE)",,Verify Account Selection Page,,2024-03-05 15:45:47,2024-03-05 15:45:47,0.094s,PASSED
"comment(""TC039 - Validate user able to search for the currency"")",,,,2024-03-05 15:45:47,2024-03-05 15:45:47,0.002s,PASSED
"utilities.Market_Order.MarketOrder_FromDropdown(""GBP"", ""GBP - British Pound Sterling"")",,,,2024-03-05 15:45:47,2024-03-05 15:45:56,8.560s,PASSED
delay(5),,,,2024-03-05 15:45:56,2024-03-05 15:46:01,5.018s,PASSED
"utilities.Mobile_Keywords.sow2market_orderdropdown(""MYR"", ""MYR - Malaysian Ringgit"")",,Verify Select Currency Page,,2024-03-05 15:46:01,2024-03-05 15:46:14,12.822s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Exchange rate""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:46:14,2024-03-05 15:46:15,0.874s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Conversion fee""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:46:15,2024-03-05 15:46:15,0.116s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Total to pay""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:46:15,2024-03-05 15:46:15,0.084s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""60.00""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:46:15,2024-03-05 15:46:20,5.099s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount to receive""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:46:20,2024-03-05 15:46:20,0.122s,PASSED
takeScreenshot(),,,,2024-03-05 15:46:20,2024-03-05 15:46:21,0.401s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Next""]), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:46:21,2024-03-05 15:46:21,0.128s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 2 of 2""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:46:21,2024-03-05 15:46:22,1.336s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 2 of 2""]), 5, CONTINUE_ON_FAILURE)",,Verify Account Selection Page,,2024-03-05 15:46:22,2024-03-05 15:46:22,0.091s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""GBP/MYR""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:46:22,2024-03-05 15:46:22,0.067s,PASSED
"verifyElementExist(findTestObject(""Market Order Page/android.widget.TextView - Im converting""), 5, CONTINUE_ON_FAILURE)",,Verify Im coverting,,2024-03-05 15:46:22,2024-03-05 15:46:27,5.124s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""MYR 60.00""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:46:27,2024-03-05 15:46:32,5.143s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer from""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:46:32,2024-03-05 15:46:33,0.095s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer to""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:46:33,2024-03-05 15:46:33,0.093s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-03-05 15:46:33,2024-03-05 15:46:39,6.633s,PASSED
takeScreenshot(),,,,2024-03-05 15:46:39,2024-03-05 15:46:40,0.440s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Get Quote""]), 0, CONTINUE_ON_FAILURE)",,Tap to get qoute,,2024-03-05 15:46:40,2024-03-05 15:46:40,0.128s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Confirmation""]), 5, CONTINUE_ON_FAILURE)",,Wait for confirmation page to show,,2024-03-05 15:46:40,2024-03-05 15:46:41,1.283s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer from""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:46:41,2024-03-05 15:46:41,0.115s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (MYR)""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:46:41,2024-03-05 15:46:41,0.080s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (GBP)""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:46:41,2024-03-05 15:46:46,5.070s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer to""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:46:46,2024-03-05 15:46:47,0.119s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount to receive""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:46:47,2024-03-05 15:46:47,0.073s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:46:47,2024-03-05 15:46:47,0.702s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:46:47,2024-03-05 15:46:47,0.123s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""I have read and agree to the BNM Foreign Exchange Rules, I accept the declaration as well as the Terms & Conditions for this transfer.""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:46:47,2024-03-05 15:46:52,5.071s,FAILED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-03-05 15:46:52,2024-03-05 15:46:53,0.408s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.view.View - I have read and agree to the BNM Foreign Exchange Rules, I accept the declaration as well as the Terms  Conditions for this transfer""), 0, CONTINUE_ON_FAILURE)",,Confirm Term & Condition,,2024-03-05 15:46:53,2024-03-05 15:46:53,0.493s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-03-05 15:46:53,2024-03-05 15:47:00,6.660s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Confirm""]), 0, CONTINUE_ON_FAILURE)",,Tap Confirm,,2024-03-05 15:47:00,2024-03-05 15:47:00,0.322s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,Transaction Successful page,,2024-03-05 15:47:00,2024-03-05 15:47:10,9.213s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:10,2024-03-05 15:47:10,0.114s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Reference ID""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:10,2024-03-05 15:47:10,0.104s,PASSED
"reference_id = getText(findTestObject(""Market Order Page/android.widget.TextView - Reference ID""), 0, CONTINUE_ON_FAILURE)",,Get ReferenceID,,2024-03-05 15:47:10,2024-03-05 15:47:10,0.075s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Order ID""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:10,2024-03-05 15:47:10,0.076s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Date & time""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:10,2024-03-05 15:47:10,0.072s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Converted from""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:10,2024-03-05 15:47:10,0.073s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount received""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:10,2024-03-05 15:47:10,0.082s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Exchange rate""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:10,2024-03-05 15:47:10,0.097s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:10,2024-03-05 15:47:10,0.065s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:10,2024-03-05 15:47:10,0.070s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:10,2024-03-05 15:47:10,0.070s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:10,2024-03-05 15:47:11,0.065s,PASSED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-03-05 15:47:11,2024-03-05 15:47:11,0.457s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:11,2024-03-05 15:47:11,0.144s,PASSED
delay(5),,,,2024-03-05 15:47:11,2024-03-05 15:47:16,5.011s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Exchange""]), 10, CONTINUE_ON_FAILURE)",,Wait for Share Receipt to show,,2024-03-05 15:47:16,2024-03-05 15:47:16,0.161s,PASSED
delay(5),,,,2024-03-05 15:47:16,2024-03-05 15:47:21,5.005s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Completed""]), 5, CONTINUE_ON_FAILURE)",,Receipt show successful,,2024-03-05 15:47:21,2024-03-05 15:47:21,0.114s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Exchange""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:21,2024-03-05 15:47:22,0.071s,PASSED
takeScreenshot(),,,,2024-03-05 15:47:22,2024-03-05 15:47:22,0.421s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""From account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:22,2024-03-05 15:47:22,0.090s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (GBP)

9000 0001 8837""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:22,2024-03-05 15:47:27,5.112s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""To account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:27,2024-03-05 15:47:27,0.099s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (MYR)

9000 0001 8837""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:27,2024-03-05 15:47:32,5.051s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:32,2024-03-05 15:47:32,0.094s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-03-05 15:47:32,2024-03-05 15:47:39,6.645s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:39,2024-03-05 15:47:39,0.112s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount received""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:39,2024-03-05 15:47:39,0.073s,PASSED
takeScreenshot(),,,,2024-03-05 15:47:39,2024-03-05 15:47:40,0.384s,PASSED
"tap(findTestObject(""Market Order Page/android.widget.ImageViewBack_Button""), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:40,2024-03-05 15:47:40,0.103s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:40,2024-03-05 15:47:41,1.087s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:41,2024-03-05 15:47:41,0.100s,PASSED
takeScreenshot(),,,,2024-03-05 15:47:41,2024-03-05 15:47:41,0.341s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:47:41,2024-03-05 15:47:41,0.123s,PASSED
